image_id,true_correlation,predicted_correlation,absolute_error,squared_error
laoptqjk,-0.8403962664046172,-0.8491819,0.008785624083053722,7.718719052873356e-05
pncipfyw,-0.0395110071216104,-0.0121143535,0.02739665364365554,0.0007505766308704243
bvktofvm,0.3988440504392995,0.41350907,0.014665020433961007,0.0002150628243284939
dmrzgcdx,-0.2774153727091962,-0.2884236,0.011008225103456393,0.00012118101992836751
nlpupjrf,-0.0183457699185942,-0.03376532,0.015419549816217584,0.00023776251653481574
ikheqkjf,0.464584214274702,0.4786154,0.014031188900652025,0.0001968742619657806
avgypihp,0.2068821700585728,0.18884936,0.01803281030782511,0.0003251822475980035
onuyszru,-0.3835849650877216,-0.3794792,0.004105765439818165,1.685730984680525e-05
rotryued,0.7705887461223875,0.7447062,0.0258825326481138,0.0006699054962806766
aogsxsun,-0.0654847640643151,-0.08013953,0.01465476862096475,0.00021476224333401308
fiucirxu,0.1510942220460386,0.19467409,0.043579867504933395,0.0018992048517475497
sioizrga,-0.3452435278607138,-0.31690055,0.028342976541591458,0.0008033243192372037
kcaiiaiw,-0.2203312369696189,-0.20315902,0.017172217618613345,0.00029488505794101456
ooqnywqc,0.0338731482362638,0.044701774,0.010828625437032176,0.00011725912885554028
jhvuauop,-0.3484352170539435,-0.34342563,0.005009585530811156,2.509594719051249e-05
egkmiziy,0.0173087855956951,0.0029881373,0.014320648290912234,0.0002050809674720075
nxxgazuk,-0.6058961581203397,-0.61192256,0.00602640400200527,3.631754519538513e-05
atbsnbyf,-0.1943718052645587,-0.19458315,0.0002113424996472435,4.466565215714512e-08
fvdxmjhe,-0.592245806251804,-0.6016917,0.009445916618069039,8.922534075551284e-05
biboibdf,0.0792584285106876,0.088083856,0.008825427297093624,7.788816697628528e-05
jlhjcmxk,-0.6220548142010067,-0.6297189,0.007664085525860953,5.873820694771136e-05
pjjscorp,0.2616447859453485,0.2731314,0.011486614401407469,0.00013194231040662146
ipaxlxnv,0.2610381110245285,0.2613982,0.00036008519586944177,1.2966134828433425e-07
jjpffsuw,0.4502728864390888,0.4388662,0.011406688376192076,0.0001301125397115554
dvjayvqt,-0.1769823363079628,-0.123031944,0.05395039227147905,0.002910644826246466
cjnozrur,-0.1293137036053298,-0.14944327,0.020129565170610153,0.00040519939395784136
dporwmtn,-0.6990349041497707,-0.681609,0.017425929216146385,0.0003036630090461442
pjrflblc,0.5565322853346398,0.5570625,0.0005302213410803835,2.8113467053708043e-07
pifmfpdi,-0.0312652844786086,-0.038821343,0.0075560588539204665,5.709402540390987e-05
mzqebefu,-0.4940535924563639,-0.5032205,0.009166906105495254,8.403216754696617e-05
rrernxwf,-0.6315826256431133,-0.6226464,0.008936234251359143,7.98562825951643e-05
mrdminwi,-0.6698361466514706,-0.6678124,0.0020237396347164704,4.0955221091223535e-06
agizhvtw,-0.2098040295208719,-0.22127499,0.011470957342264387,0.00013158286234804927
jbmgccup,0.0245454284725853,0.014305957,0.010239471810884096,0.00010484678296589003
bibcjxub,-0.3972696796367421,-0.3962614,0.0010082856128468265,1.0166398770739005e-06
chtawoty,-0.0493784175931561,-0.021713268,0.027665149581347706,0.0007653605013583432
pqapepjl,-0.2859568675698294,-0.2853526,0.0006042798699392726,3.651541612138242e-07
fegsjmwb,-0.2039203515882485,-0.193431,0.01048934670638968,0.00011002639432684802
qmfnqecr,-0.0377842888763459,-0.030143667,0.007640621863892819,5.837910246699697e-05
sktwgdwp,-0.6841829860528703,-0.6706869,0.013496085437178174,0.00018214432212761277
gtjsayvo,-0.672939481651002,-0.6774457,0.004506228054350747,2.030609127781772e-05
elcjypqb,0.3242881618243057,0.30219272,0.02209544403370206,0.00048820864704646
hcnfxvel,0.6903755606261831,0.6999827,0.009607142105903077,9.229717944301581e-05
fbmqaqjp,-0.2951448898938241,-0.27987856,0.015266333165461055,0.00023306092831885613
ekcdnjrj,0.2946050965364751,0.31826663,0.023661533636254395,0.0005598681740195981
svbselgl,0.7127278943848185,0.71392685,0.0011989573646016272,1.437498762132479e-06
avqtlzuo,-0.4052504373035736,-0.40769067,0.002440236762970005,5.954755459350328e-06
rlaawtew,0.6682623316562499,0.6759687,0.007706374951568673,5.9388214894165066e-05
sghxyciz,0.7547222549653708,0.75974584,0.00502358129256375,2.523636900299648e-05
oestfxyb,0.2631939199959548,0.2524224,0.010771527627638167,0.0001160258074329723
pcnksczl,0.3613059674912948,0.37394783,0.012641861516807629,0.00015981666261014168
cxnhauyv,-0.0671108166857152,-0.07865928,0.011548464448890211,0.00013336703112728108
ehyletpo,-0.0057107717235353,-0.022585537,0.016874765561077355,0.00028475771274132235
menedftb,-0.0289186946426453,-0.034276564,0.005357869031566202,2.8706760559416156e-05
jmvlhbqx,-0.6606941834674718,-0.6577834,0.0029107943759800747,8.472723899237233e-06
mpxsawxh,0.8180352864228038,0.8136049,0.004430395122602349,1.962840094237868e-05
kofrlnpk,0.5558500010969707,0.52424353,0.031606467485673084,0.00099896878692291
rfiljnts,0.0859065373704373,0.08392441,0.00198212464308134,3.928818100710329e-06
sglptsjz,-0.0328995851427467,-0.02669869,0.006200895234957468,3.8451101714918235e-05
ddnxohho,0.5454098359435994,0.53372914,0.011680699953456553,0.00013643875140267992
llrtvuka,0.4242078562558414,0.44290176,0.01869390408389554,0.00034946204989788637
ghrcgylv,0.0538213986870977,0.06233673,0.008515333014991612,7.251089635620613e-05
oixqmaqp,-0.8746378208137469,-0.89006704,0.01542922010651071,0.00023806083309515437
nqurqqey,-0.646684180951947,-0.65914476,0.012460578226214603,0.00015526600973161345
blbcsbne,-0.4245045170234497,-0.4249658,0.0004612818313781686,2.1278092795959715e-07
lwawbaey,-0.3748651457564098,-0.357758,0.01710716016452135,0.0002926549288945862
jsryduau,0.1278103807885394,0.12997378,0.0021634033005490383,4.680313840826472e-06
bypcmwss,-0.4144736027754225,-0.41389737,0.0005762374437727202,3.3204959160571894e-07
kzxdkcqr,0.477796430287206,0.5134816,0.03568518668667098,0.0012734325488625597
rutuqpgz,-0.5515637487019446,-0.53444064,0.017123112067117918,0.00029320096686307926
rwcpjuiv,0.4341960626556448,0.43502012,0.0008240562961526754,6.790687792288659e-07
fgdydmib,0.0924636368000121,0.108229,0.015765359596052658,0.00024854656319284966
sadfdgeh,-0.022483507087968,-0.0650913,0.04260778994248091,0.0018154237637825776
dtvhbehc,0.2102435539360771,0.19858074,0.011662812053752886,0.0001360211850011636
bzasisjn,0.4421490885745223,0.42921352,0.012935564709776193,0.00016732883436080723
qkrpqylr,0.2915942151583054,0.29591098,0.0043167691194198055,1.8634495630376443e-05
aeathojv,0.0930375771053888,0.07898337,0.014054210615978405,0.0001975208360382801
piinpzjm,-0.3742478069675338,-0.3665034,0.007744419277943337,5.9976029952580404e-05
evitwhiy,0.0398730841986188,0.047429174,0.007556089986180396,5.709449587925566e-05
jnsmgzho,-0.2887567328940776,-0.2985926,0.009835864352092438,9.67442275527628e-05
kdulmamu,-0.622442498131246,-0.62204236,0.00040014020964562746,1.601121873752467e-07
bkjyztvg,-0.4632306342464579,-0.4774438,0.014213180031191042,0.0002020144865990478
abazqoex,-0.3763024100711066,-0.38007146,0.0037690511296075146,1.4205746417595682e-05
efzzyldh,0.4710681994672528,0.48118183,0.010113630700517573,0.00010228552594645158
abgtfxtd,-0.2887061375820112,-0.2894731,0.0007669490135240875,5.882107893455709e-07
pdpojfaq,-0.8215434357668692,-0.82545716,0.003913719937629123,1.5317203750195707e-05
boccwtnc,-0.3439746033131914,-0.33251807,0.011456532376988404,0.00013125213410498357
bgrernfu,0.2089577631864885,0.18790294,0.021054820886645675,0.00044330548256873097
onmqnthc,0.2246912924050522,0.23910569,0.014414394140319808,0.00020777475843248604
cfhunbqp,-0.3396904394015962,-0.33782715,0.0018632933482820024,3.471862101751956e-06
cvixxycg,-0.3574593177022777,-0.36139923,0.003939915638939362,1.5522935241958962e-05
ikfsujze,0.808146266154816,0.78120744,0.026938823871185624,0.0007257002315627604
kkhevbuc,0.3074208604653259,0.2920315,0.015389363702096537,0.00023683251515540642
kwacufgu,0.3187329910753052,0.2984497,0.020283295964984183,0.00041141209520314365
lvkqsruw,0.5079824447001553,0.5393045,0.031322050157632786,0.000981070826077264
lnewnaxx,0.7485467352070406,0.7480369,0.0005098141827181157,2.599105009005403e-07
rcjugter,0.2450222003859051,0.25194514,0.006922937591694989,4.792706489850361e-05
gbybnfzl,-0.0533002997266825,-0.056065183,0.0027648834062043853,7.644580249904364e-06
reocdtse,0.1537015523316332,0.15006301,0.0036385442616411467,1.3239004343921718e-05
noyrtkkm,0.3127188422025603,0.3002617,0.012457136088744991,0.00015518023953351286
nnrxmmii,-0.1967429504987407,-0.20053633,0.003793375075180516,1.4389694461000788e-05
clzmuqwa,0.4269258238996662,0.41866845,0.008257374974647902,6.818424147194144e-05
qxexjotg,0.3266407330191002,0.30710313,0.01953760577796554,0.0003817180395351924
rrfpdbje,0.2906393213837374,0.27423233,0.016406993445657547,0.0002691894339258497
ngapnjrn,0.4125576279247975,0.40470287,0.007854755886909925,6.169719004294613e-05
pwnjmgsy,-0.8914341745125387,-0.9361003,0.0446661296142008,0.0019950631347125857
kzfgsdsy,0.3982679284308986,0.3844777,0.013790223667486112,0.00019017026879929413
csextjlt,-0.9095322928157612,-0.9196011,0.010068789986057647,0.00010138053178333474
bymsxihp,0.3948327314600599,0.38369283,0.011139900659049795,0.00012409738669349807
jloylvtr,0.6412767335253026,0.6160391,0.025237636216190018,0.000636938281780746
njxqhpxw,-0.6640477009332042,-0.6574248,0.00662289338468125,4.3862716784854664e-05
awxzlrfx,-0.293776356262644,-0.2942641,0.00048775167993719837,2.379017012815592e-07
lvoyqtms,-0.6263680816861256,-0.6291089,0.002740824106110762,7.512116780637857e-06
notikvzg,0.5927592213200582,0.57928234,0.013476877932454445,0.0001816262388062776
lcnxpcjz,-0.6904010943791528,-0.67789185,0.012509243907656176,0.00015648118314123314
bcqrqmnr,0.2260619322633405,0.21917406,0.006887875018085993,4.7442822264773114e-05
ktrievkz,-0.9465497640025268,-0.96032023,0.013770470296179282,0.00018962585217795593
cwbiskmv,-0.408285173567626,-0.38364038,0.024644794854018215,0.0006073659133966427
ijdgelte,-0.668778196213768,-0.66449064,0.004287556050346364,1.8383136884861712e-05
jqwuyznw,0.594411075629256,0.59000045,0.00441062501814149,1.9453613050655615e-05
cnqxuydd,-0.531869804872731,-0.5388527,0.00698288677765968,4.8760707749614395e-05
havifcjr,0.0521817226277324,0.06715618,0.01497445811167037,0.00022423439573817055
tdaiihxe,0.0981137993547266,0.12448233,0.026368534305399136,0.000695299601415011
obpvckyj,0.522928908221373,0.54095066,0.01802174771582188,0.0003247833907327311
slokrfhl,-0.1972113849553577,-0.21594177,0.018730386909533353,0.0003508273937808184
nyullnvo,0.4785506150880924,0.4960526,0.017501977904690214,0.00030631923057626445
jdqmgphu,-0.4248152752742119,-0.41905865,0.005756624542171518,3.313872611953144e-05
jgrvtzid,0.2956026271974945,0.29752377,0.0019211395585632118,3.6907772034764525e-06
nmndqeed,0.462702083100149,0.4632662,0.0005641107665807499,3.1822095697232127e-07
cszkbkab,0.6430766343302325,0.6558428,0.012766146736661987,0.0001629745025019855
fxnqysza,0.6005993256122197,0.6232408,0.022641502901879385,0.0005126376536558126
oysknnfe,-0.2109397470694326,-0.21422873,0.0032889873046137164,1.08174374899102e-05
pisntnim,0.2591037448097376,0.30205956,0.042955816204437836,0.001845202145789444
dqdloffe,0.4487770164541184,0.43062216,0.018154856019395482,0.0003295987970849804
tbroramz,0.1398448972329236,0.13360283,0.006242069445524301,3.896343096274805e-05
ayrbussf,-0.4617934411971925,-0.4741941,0.012400668242657342,0.00015377657286445035
elpenkug,0.7256464614343139,0.7123592,0.013287271447131266,0.0001765515825097498
gxbtgdyo,-0.3436633451303083,-0.34821334,0.004549999682084915,2.070249710697283e-05
ljceklrd,0.4257745810979287,0.40907943,0.016695148610440913,0.00027872798712470716
fwqeijli,0.462256628255509,0.44712797,0.01512866018261777,0.00022887635892112436
bzkhxovn,-0.6884715438775602,-0.68391156,0.004559981911617772,2.079343503428127e-05
bxplgczs,0.5340940348424611,0.52014446,0.013949572257011877,0.00019459056615359543
mzqqlqgt,0.4263170094768732,0.4043579,0.021959099320623177,0.00048220204297299326
nedlgjlq,-0.6725109000559697,-0.6851654,0.012654505217467804,0.00016013650229891986
aypwpugj,-0.4238597205840858,-0.43695065,0.013090933207341837,0.00017137253223908523
cairryye,-0.3156232075796409,-0.32626927,0.01064606140992208,0.00011333862354383212
slrwttoa,0.1160152204358077,0.12711078,0.01109555884962321,0.00012311142618545194
dkdrkgts,0.4427397363538269,0.4476335,0.004893768513726804,2.394897026594385e-05
mvpjfnmc,-0.1412694427155202,-0.14702675,0.005757304749613473,3.314655797992186e-05
spgwwann,0.6676756475228278,0.69153637,0.023860719416716858,0.0005693339310832889
hvascpka,0.4002600742791886,0.40435722,0.004097150423646501,1.67866415939867e-05
bgbzrysn,0.4747845418860771,0.47373536,0.0010491795947410454,1.1007778220209843e-06
sfkreafn,-0.4779058565138555,-0.47355282,0.00435303344714405,1.894890019195481e-05
keevqexx,0.0736222249888499,0.065159656,0.008462568881424215,7.161507207284949e-05
gqrjzthn,-0.5392519342485111,-0.5735239,0.03427194480269735,0.0011745662005591341
eevocwnb,-0.2343677058929055,-0.22993313,0.004434578132018363,1.9665483208975473e-05
rvkjmzrk,0.105066585451636,0.1048758,0.00019078245786158243,3.639794622770648e-08
ahlgnblq,-0.0497002811671563,-0.04082006,0.008880222731954657,7.885835576912423e-05
nrsltmfk,-0.3868337252699783,-0.398837,0.012003274861628777,0.00014407860740380934
ckpjocps,0.320279138189287,0.3251288,0.00484965552714367,2.351915873195515e-05
lnfglvlq,0.5647444552615832,0.56870204,0.003957586841230487,1.5662493605880704e-05
gjjebvfv,0.3044598894975335,0.27680138,0.027658511962667165,0.0007649932839890026
hzyumliq,-0.3337202785103621,-0.3235474,0.010172885426789735,0.00010348759790659097
hraxgjqc,-0.3086000440485931,-0.3082921,0.00030795315580134375,9.48351461680067e-08
nriqhvax,0.8438183063302831,0.82685876,0.016959547403891495,0.00028762624814484275
pguqgixg,0.4428686691709666,0.4658671,0.02299843297518206,0.0005289279193139415
mfnzwjuo,-0.5288090316369051,-0.5399064,0.011097350923824911,0.0001231511975265176
esxubpml,0.7882978549165705,0.80376524,0.01546738241481993,0.0002392399187662808
dxfzjygt,-0.2166243854048187,-0.20409255,0.012531838107340987,0.00015704696634860372
sdgvhbbo,0.6076009016226358,0.61226994,0.0046690363694601444,2.1799900619341568e-05
eyzdfykb,-0.7469908322075607,-0.74529934,0.0016914929131270906,2.8611482751591714e-06
ragwwast,0.3504604140080805,0.36397088,0.013510461731970791,0.00018253257621104717
ioatpuhj,0.8412520288018774,0.822041,0.019211053708035886,0.00036906458457303934
lxizksxy,-0.609964442888624,-0.630497,0.020532535871141677,0.0004215850292997197
kwceikdu,-0.6416155314710018,-0.64226425,0.0006487154696109831,4.2083176051259837e-07
kdkmraex,-0.653781382720844,-0.6480609,0.00572046486653488,3.2723718289259924e-05
itxcgkja,0.6093348928871579,0.5922344,0.017100519794506552,0.00029242777724231044
pucrkjpy,-0.7497852617952202,-0.75123566,0.0014504020956184194,2.1036662389743026e-06
doxamfkz,0.1235988827287626,0.12733549,0.003736606067471532,1.3962224903465066e-05
oafwdvju,0.2753330733269194,0.25550196,0.01983111757931505,0.0003932732244446184
mgyippoc,0.3123093166732325,0.31010562,0.00220369485850469,4.856271029400006e-06
bggbiicv,-0.0833019339248463,-0.08703174,0.0037298030451015096,1.3911430755248493e-05
sfchlxyc,0.4672320116265356,0.43828642,0.0289455879433691,0.0008378470613873146
frzpwsna,0.3550682918688563,0.36975443,0.014686141763040672,0.00021568275988412738
jphjzatg,0.7272669003452996,0.7178682,0.009398691460106745,8.833540116228346e-05
mlsumzeb,0.3749061271640559,0.36545956,0.009446565816094488,8.923760571780492e-05
dyqvjcto,0.3776398389363982,0.37337548,0.004264363529751458,1.8184796313874315e-05
hzqjwjcu,-0.7048096465651326,-0.7104882,0.005678553622550542,3.224597124418188e-05
grcijxxa,-0.0453582445597593,-0.054577928,0.00921968347669204,8.50025634103882e-05
gcvcawuw,0.3224717272203942,0.32585827,0.0033865379411200935,1.1468639226645922e-05
nesaceer,-0.35980191943633,-0.3576297,0.0021722328423205983,4.718595521256225e-06
ajqjkuzd,-0.0162795595220033,-0.0085471235,0.00773243600043691,5.9790566500852754e-05
iqmurbzs,0.546670210898866,0.5937437,0.04707347100878778,0.002215911672815184
ehqjqlqu,0.467569141570222,0.45638615,0.011182992640626055,0.0001250593244002965
nzicuhux,-0.1828221720332953,-0.17287719,0.00994497953604187,9.890261797229157e-05
dbmrecaw,-0.5357128761851093,-0.51492536,0.020787515505482856,0.00043212080089069017
avopotbf,0.3779424965647386,0.37755305,0.00038945081507429924,1.5167193736203604e-07
jhumtdmu,-0.1115563948812131,-0.121368244,0.009811849409138762,9.627238882761667e-05
cgkoulgs,0.4084861298210726,0.41007918,0.0015930513732328455,2.537812677759055e-06
rmxrdotx,0.0284037834065024,0.034259178,0.005855394337886181,3.4285642852149545e-05
gyjqebng,-0.6845320661833962,-0.69305676,0.008524696035079105,7.26704424904934e-05
fvmuebwa,0.4215937198111628,0.42492378,0.003330057769098449,1.1089284745532939e-05
goclesoj,-0.0710187627244257,-0.05535719,0.0156615710127615,0.00024528480658777126
azlewzrw,-0.4134511702900833,-0.44370556,0.030254388486772144,0.0009153280227085309
fnkivwvv,-0.0257409033408478,-0.03243677,0.00669586611482351,4.483462302764169e-05
dlqkohbi,0.6989417061950441,0.705598,0.006656290516686814,4.430620344253481e-05
ghohhfvf,0.0874558436703558,0.08475272,0.0027031200957174373,7.3068582518714476e-06
jtrkghuu,0.4355780575411376,0.42973915,0.005838910116439722,3.409287134786213e-05
rklobpcy,-0.1641756877428909,-0.16068862,0.003487063956918307,1.215961503963876e-05
rdakpqwe,0.1802240421142022,0.18522674,0.005002696338709173,2.5026970657334163e-05
ktktqvxt,0.1522018968340878,0.1492175,0.0029843955513958464,8.906616807191319e-06
jafdnkkk,-0.0876010370068142,-0.09651689,0.00891585530714302,7.949247585791034e-05
skvatzro,-0.3705194486821966,-0.34713078,0.02338867323053645,0.0005470300354848124
fzcabbph,-0.6461953666606046,-0.65990895,0.013713583668222284,0.00018806237702533298
jkaiyema,-0.651857711688984,-0.63442534,0.017432369606006692,0.00030388751008042595
fmjnrrum,-0.0314510364546461,-0.006230645,0.02522039157292079,0.000636068151091454
fvpqoyjf,-0.722769613576193,-0.7389384,0.016168777632455722,0.00026142937012780046
kpqixkim,-0.5205268676449303,-0.54054755,0.020020682079648577,0.0004008277109343617
myuiavfq,-0.5637366980032881,-0.5763402,0.01260350051355763,0.00015884822519524747
bsxsypzg,0.3940745484411618,0.3884945,0.005580056864013361,3.1137034605622625e-05
tefymhzc,-0.389055973395865,-0.4052707,0.016214722290475325,0.00026291721895723737
puhjyjdr,-0.0507806673416452,-0.053815205,0.0030345373085184507,9.208416676790403e-06
bmfpmsiq,-0.3463307247387667,-0.3416537,0.0046770200955171815,2.1874516973871546e-05
swjpxfdw,-0.0212477017907179,-0.028472032,0.007224330607267557,5.219095272310282e-05
sqonvppj,-0.3241329849105048,-0.31592888,0.008204108510510899,6.730739645223736e-05
pxycnvno,0.5865819947649261,0.59811455,0.01153255534875186,0.00013299983287202514
qwnsblig,-0.222324051504746,-0.21205194,0.010272108560219317,0.00010551621427293098
jmjtskaf,-0.0797013587888985,-0.090969995,0.011268635875293698,0.00012698215448995616
cjolfsow,-0.0800516990304304,-0.06259611,0.01745558654073008,0.00030469750148091716
pnfynyha,-0.2893111091506811,-0.2519949,0.03731620129469354,0.001392498879066088
kexcxzvm,-0.6257058739670021,-0.61432475,0.011381125450919294,0.0001295300165295629
obzjfiht,-0.4401262593575227,-0.41331717,0.02680908563811657,0.0007187270727518682
ndtbexxa,0.8220585822179568,0.8015176,0.020540976436401626,0.00042193171296080683
bdciaadp,-0.0261445858209291,-0.022475619,0.003668966951862862,1.346131849386186e-05
nooobdax,0.3941310477604011,0.38468832,0.00944272998467477,8.916514956347596e-05
smojrvsn,0.4639515423228435,0.46166566,0.0022858821799449647,5.225257340589944e-06
ggmyxuyj,-0.0637579960686122,-0.0704564,0.00669840444503679,4.486862210928863e-05
kqyhqtuw,-0.3617174402076716,-0.36421797,0.002500526587296048,6.25263321377442e-06
rritfntx,-0.4561331944511151,-0.44950315,0.006630040888569333,4.395744218410123e-05
suvorlok,-0.4257657462437935,-0.42304754,0.0027182036717720015,7.388631201234791e-06
rrytuilq,0.29570455391153,0.2965196,0.0008150533939967342,6.643120350655956e-07
rupwbiyy,-0.3160831866902046,-0.31966102,0.0035778345424004043,1.280090001279351e-05
khreqaph,-0.4635881727358873,-0.45055705,0.01303111964674547,0.0001698100792477958
spzrnfvb,-0.1499896401253067,-0.12576161,0.02422802687552794,0.0005869972862813042
pgefvjcp,-0.055428781937867,-0.07150626,0.01607747988769452,0.00025848535953922183
gnvngdpb,0.5412256427882403,0.52826047,0.01296517335159475,0.00016809572003690263
akfqwyep,0.0762446775809944,0.072483584,0.0037610932962119925,1.414582278281079e-05
gfkliuhi,-0.5921773108306966,-0.5888153,0.0033620389762959446,1.1303306078133083e-05
mzwinkqz,-0.2034177148809418,-0.20991604,0.006498325420381146,4.22282332691718e-05
lplhfnao,0.7973353764392086,0.7882646,0.009070803818816753,8.227948191946059e-05
hozqvgde,0.3335569897537377,0.34492794,0.011370947038635948,0.00012929843655546362
dabinfvg,-0.3265716995522885,-0.33987692,0.013305220432529019,0.0001770288907581877
lxoscijf,0.7721080011065113,0.76363367,0.008474332683812369,7.181431443593055e-05
hxufgnij,-0.0217457575069099,-0.029997695,0.008251937730488247,6.809447630785552e-05
smykmfsy,0.3445426237499552,0.34193853,0.0026040983116464855,6.781328016720077e-06
drbfciwn,-0.1773673516345458,-0.16851255,0.008854798657937535,7.840745927261237e-05
lohbewsh,-0.5870217764313962,-0.6054927,0.018470934635803515,0.00034117542632012594
gylzthxw,0.630929312007956,0.637698,0.0067686827010589035,4.581506550761405e-05
fmbosigg,0.436300033183203,0.43172815,0.004571878762350323,2.0902075417629923e-05
sknudfha,-0.3816458375449458,-0.3825949,0.000949075699301638,9.007446830048933e-07
ciaoprmp,0.1767905216219167,0.1698324,0.006958128094885746,4.841554658483834e-05
rgcxvfpg,0.0805265617562117,0.08595748,0.005430920700949249,2.949489965999908e-05
fvdocjej,-0.5642994949108401,-0.5656226,0.0013231328242978568,1.7506804707344232e-06
iggxykon,-0.1737159510297293,-0.18616688,0.012450931485224304,0.00015502569484974988
mvyaeudx,-0.216242592613966,-0.19160107,0.024641524832517636,0.0006072047460715833
jmcpmgpk,-0.1148375881463601,-0.1079597,0.006877885535390552,4.7305309437934574e-05
bswrnyeg,0.5396256237422137,0.51676947,0.022856154957881403,0.0005224038194586866
denelekl,-0.2232463571113235,-0.22011276,0.0031336012166625626,9.819456585069093e-06
fskxpryr,0.7594114732040744,0.7690916,0.009680132936062291,9.370497365983796e-05
ehsdqqpe,0.8609587314568148,0.86626863,0.005309903339327793,2.8195073473004445e-05
rtgxzcpk,-0.0596125349687496,-0.053574372,0.006038162885800918,3.645941103546367e-05
diyofyqd,-0.0868055033574299,-0.1158919,0.029086400281409824,0.0008460186813303975
pjvmwwym,-0.1751870513418801,-0.17207582,0.0031112283924706052,9.679742110115226e-06
jkwcbddw,-0.4502768078541582,-0.4447791,0.0054977098202531605,3.0224813267708037e-05
qjxivjtd,-0.5766230715160344,-0.5594308,0.017192293489453614,0.00029557495542750913
qsfnhbzn,0.5290145071574339,0.5428783,0.01386382259644181,0.00019220557698561056
ntiawpff,-0.2074382550580227,-0.17914811,0.02829014729091761,0.000800332433741813
jupmabjf,-0.3414090353235566,-0.35726854,0.01585950672775871,0.00025152395364782377
mcysfjrq,-0.042458681560813,-0.03464995,0.007808732039986659,6.09762960723142e-05
abysgtpg,0.549652444464034,0.53207946,0.017572986227339715,0.0003088098449462713
jisydklc,0.1624910587101404,0.1526739,0.009817158582729524,9.637660263845995e-05
bnbjnglw,0.0250814689168801,0.018653851,0.006427617914425341,4.131427205384157e-05
dlomujru,-0.0079138274206413,-0.015008207,0.00709437998993266,5.033022744155693e-05
aagbauwm,-0.6981644867101474,-0.701633,0.003468489821835008,1.2030421644173046e-05
fucuckkg,-0.2569663782217097,-0.25295264,0.004013742933471176,1.6110132335989802e-05
rauocbzc,0.811587687118084,0.7908394,0.020748313052684875,0.00043049249453221356
mjqyujzk,0.4240061272161632,0.43102032,0.007014192245659301,4.919889285906707e-05
ecwgfgte,0.3720570486419791,0.38664514,0.01458808962172331,0.00021281235881143135
imucknjc,0.7018378417206842,0.70257246,0.0007346232222479321,5.396712786659346e-07
iftvbuyx,0.1795344218722985,0.19710316,0.017568735767204968,0.0003086604764578671
pwfhnvst,0.2387198568552131,0.24028979,0.0015699355632668166,2.464697672809897e-06
sauuseqc,0.0916816489944535,0.10277237,0.011090720986358577,0.00012300409199725456
gtkxlcgd,0.5347669155823858,0.5514649,0.01669799969318797,0.00027882319375370555
hznfqgoj,0.262574950993485,0.27345538,0.010880430399947627,0.00011838376568810448
mgiareiz,-0.2300455207044224,-0.2518168,0.02177128847297627,0.00047398900177354937
jemvgsya,-0.7415358205632443,-0.7663361,0.024800262848926113,0.0006150530373758248
onjturpu,0.2357351464854664,0.26312152,0.027386369027000035,0.0007500132084830269
pubzsezb,-0.5146216054653724,-0.5022578,0.012363781521280592,0.00015286309350595945
pizjztln,0.1121464420875598,0.11638379,0.004237348882288827,1.7955125550234373e-05
lppdrwoa,0.4992073881905457,0.49980828,0.0006008934695342361,3.610729617288919e-07
ddfxcbgx,-0.6456108267574335,-0.6314602,0.014150636938097594,0.00020024052575385204
przkhpwt,0.1851920343537083,0.19195993,0.006767898092771507,4.58044445941402e-05
blamelvs,0.112716092904252,0.12722059,0.014504493038016375,0.0002103803182898655
lvjsamwm,0.14575086372293,0.16269962,0.016948761173119498,0.00028726050530344303
bthfbkyl,-0.151737424960432,-0.14287153,0.008865896096525133,7.86041135943796e-05
nolfohnd,-0.0177034496540093,-0.009406883,0.008296566384460885,6.883301377176636e-05
mtxcgdxl,0.47535626540596,0.47884762,0.003491357465438938,1.2189576951476205e-05
erncaykj,-0.1930424862118348,-0.1881423,0.0049001865597352035,2.401182832020953e-05
jeondusj,-0.4052751075986597,-0.38595653,0.019318581796047396,0.0003732076026105738
ohazsboz,0.5991465132539163,0.59776497,0.0013815443818460116,1.908664879010278e-06
nripsqnc,-0.8312667935099806,-0.84665865,0.015391853550413725,0.0002369091557173836
qrjwziqp,-0.4331294972778259,-0.43051523,0.0026142675758300538,6.834394958036346e-06
eyydmyjx,0.46036425693684,0.4626595,0.002295251053043401,5.268177396496842e-06
agzdjnbk,0.5363288787752342,0.53489166,0.0014372137933921225,2.0655834879165745e-06
ctylyioo,-0.4819869789840739,-0.50256824,0.020581265950008143,0.0004235885081049646
slbxqrkd,0.496618297170382,0.48907548,0.0075428152787498925,5.689406232934282e-05
oxhqkypt,0.6779739771095409,0.6734147,0.004559269925702991,2.0786942255419757e-05
gnvlfpaz,0.2529121725236957,0.25215432,0.0007578520452563575,5.743397224992441e-07
qtlaoqgd,0.7381477392333122,0.72480947,0.013338271440801241,0.00017790948502849403
imfkaehz,0.0992363117513844,0.11584446,0.016608146590214104,0.00027583053316204036
cliwdnhu,0.5053008744466803,0.5081353,0.0028344443094232563,8.03407454322188e-06
jqplwyqx,0.4850024142815133,0.46266913,0.022333280141498657,0.0004987754018786583
tknkekgc,0.5880022687634671,0.6141182,0.026115949658468973,0.0006820428265636857
